TimeStamp, Role, Frame#, EyeGazePos, EyeGazeDir, GazeHitPoint, GazeHitNormal, DwellDuration, IsFixation, CurrentHitObject
715.76,False,39892,"0.33,1.62,-1.10","-0.06,0.04,1.00","0.17,1.72,1.59","0.00,0.05,-1.00",0.05889893,True,Object4(Clone)
715.82,False,39895,"0.33,1.62,-1.10","-0.06,0.04,1.00","0.18,1.72,1.59","0.00,0.35,-0.94",0.1192627,True,Object4(Clone)
715.88,False,39898,"0.33,1.62,-1.10","-0.05,0.05,1.00","0.20,1.75,1.59","-0.10,-0.06,-0.99",0.1816406,True,Cylinder
715.95,False,39901,"0.33,1.62,-1.10","-0.05,0.05,1.00","0.20,1.75,1.59","-0.04,0.06,-1.00",0.06195068,True,Cylinder
716.02,False,39904,"0.33,1.62,-1.10","-0.05,0.05,1.00","0.20,1.75,1.59","-0.03,0.13,-0.99",0.1317139,True,Cylinder
716.07,False,39907,"0.33,1.62,-1.10","-0.05,0.05,1.00","0.20,1.75,1.59","0.07,-0.07,-0.99",0.1846313,True,Cylinder
716.13,False,39911,"0.33,1.62,-1.11","-0.05,0.04,1.00","0.20,1.72,1.59","0.20,0.29,-0.93",0.244751,True,Object4(Clone)
716.20,False,39914,"0.33,1.62,-1.11","-0.12,-0.06,0.99","0.00,1.45,1.59","0.30,0.00,-0.95",0.06640625,False,Object2_0_4_0
716.25,False,39917,"0.33,1.62,-1.11","-0.12,-0.07,0.99","0.00,1.44,1.59","0.16,-0.17,-0.97",0.05053711,True,Object2_0_4_0
716.33,False,39920,"0.33,1.62,-1.11","-0.13,-0.06,0.99","0.00,1.45,1.59","0.00,0.01,-1.00",0.1326904,True,Object2_0_4_0
716.38,False,39923,"0.33,1.62,-1.11","-0.13,-0.05,0.99","-0.01,1.48,1.60","0.00,0.00,-1.00",0.1850586,True,Cell(Clone)
716.43,False,39926,"0.33,1.62,-1.11","-0.12,-0.05,0.99","0.00,1.49,1.60","0.00,0.00,-1.00",0.05187988,True,Cell(Clone)
716.49,False,39929,"0.33,1.62,-1.11","-0.12,-0.05,0.99","0.01,1.50,1.60","0.00,0.00,-1.00",0.1090088,True,Cell(Clone)
716.54,False,39931,"0.33,1.62,-1.11","-0.12,-0.04,0.99","0.00,1.50,1.60","0.00,0.06,-1.00",0.1605225,True,Cell(Clone)
716.60,False,39934,"0.33,1.62,-1.11","-0.12,-0.05,0.99","0.01,1.49,1.60","0.00,0.00,-1.00",0.2150879,True,Cell(Clone)
716.65,False,39937,"0.33,1.62,-1.12","-0.12,-0.05,0.99","0.01,1.48,1.60","0.00,0.00,-1.00",0.2654419,True,Cell(Clone)
716.70,False,39940,"0.33,1.62,-1.12","-0.11,-0.06,0.99","0.05,1.45,1.59","-0.15,0.26,-0.95",0.3154297,True,Object4_0_4_1
716.76,False,39944,"0.32,1.62,-1.12","-0.06,-0.06,1.00","0.16,1.45,1.59","0.33,0.00,-0.94",0.06689453,True,Object4_1_4_0
716.83,False,39946,"0.32,1.62,-1.12","-0.06,-0.06,1.00","0.20,1.46,1.58","-0.50,0.08,-0.86",0.06646729,True,Sphere
716.90,False,39950,"0.32,1.62,-1.12","-0.06,-0.06,1.00","0.16,1.45,1.59","0.14,0.32,-0.94",0.06658936,True,Object4_1_4_0
716.96,False,39954,"0.31,1.62,-1.12","-0.06,-0.06,1.00","0.16,1.45,1.59","0.06,0.12,-0.99",0.06585693,True,Object4_1_4_0
717.01,False,39957,"0.31,1.62,-1.12","-0.06,-0.06,1.00","0.16,1.45,1.59","0.02,0.00,-1.00",0.1174316,True,Object4_1_4_0
717.07,False,39959,"0.31,1.62,-1.12","-0.05,-0.07,1.00","0.16,1.44,1.59","0.19,0.00,-0.98",0.1734009,True,Object4_1_4_0
717.13,False,39962,"0.31,1.62,-1.12","-0.04,-0.02,1.00","0.20,1.57,1.60","0.00,0.00,-1.00",0.2327271,True,Cell(Clone)
717.20,False,39966,"0.31,1.62,-1.12","-0.07,0.05,1.00","0.14,1.76,1.60","-0.14,0.00,-0.99",0.06738281,True,Quad
717.26,False,39969,"0.31,1.62,-1.12","-0.06,0.05,1.00","0.14,1.76,1.60","-0.14,0.00,-0.99",0.06768799,True,Quad
717.32,False,39971,"0.31,1.62,-1.12","-0.05,0.02,1.00","0.18,1.68,1.59","0.00,-0.14,-0.99",0.125,True,Object4(Clone)
717.38,False,39974,"0.31,1.62,-1.12","-0.04,0.01,1.00","0.20,1.64,1.59","0.00,-0.01,-1.00",0.05828857,True,Cube
717.43,False,39977,"0.31,1.62,-1.12","-0.04,-0.01,1.00","0.21,1.60,1.59","0.00,-0.10,-0.99",0.05249023,True,Quad
717.50,False,39981,"0.31,1.62,-1.12","-0.04,0.00,1.00","0.21,1.61,1.59","0.00,0.00,-1.00",0.06518555,True,Quad
717.55,False,39983,"0.31,1.62,-1.12","-0.04,-0.01,1.00","0.20,1.60,1.59","0.00,-0.42,-0.91",0.1174927,True,Quad
717.61,False,39986,"0.31,1.62,-1.12","-0.05,-0.02,1.00","0.16,1.58,1.58","0.31,0.00,-0.95",0.1830444,True,Capsule
717.68,False,39989,"0.31,1.62,-1.12","-0.13,-0.05,0.99","-0.03,1.49,1.60","-0.08,0.00,-1.00",0.06713867,False,Cell(Clone)
717.74,False,39993,"0.32,1.62,-1.11","-0.12,-0.05,0.99","0.00,1.45,1.59","0.00,0.35,-0.94",0.06268311,True,Object2_0_4_0
717.80,False,39996,"0.32,1.62,-1.11","-0.12,-0.06,0.99","0.00,1.45,1.59","0.06,0.21,-0.98",0.05108643,True,Object2_0_4_0
717.86,False,39999,"0.32,1.62,-1.11","-0.12,-0.05,0.99","-0.01,1.45,1.59","0.00,0.40,-0.91",0.1173096,True,Object2_0_4_0
717.94,False,40003,"0.32,1.62,-1.11","-0.12,-0.05,0.99","0.00,1.45,1.59","0.00,0.36,-0.93",0.1978149,True,Object2_0_4_0
718.00,False,40006,"0.32,1.62,-1.11","-0.10,-0.03,0.99","0.05,1.53,1.60","0.00,0.00,-1.00",0.2512207,True,Cell(Clone)
718.05,False,40009,"0.32,1.62,-1.11","-0.10,-0.03,0.99","0.06,1.53,1.60","0.00,0.00,-1.00",0.05163574,True,Cell(Clone)
718.12,False,40012,"0.32,1.62,-1.11","-0.09,-0.02,1.00","0.06,1.58,1.60","0.00,0.00,-1.00",0.1200562,True,Cell(Clone)
718.18,False,40016,"0.31,1.62,-1.11","-0.08,-0.01,1.00","0.12,1.59,1.59","-0.15,0.22,-0.96",0.1834717,True,Quad
718.25,False,40020,"0.31,1.62,-1.11","-0.06,0.00,1.00","0.15,1.61,1.59","0.00,0.09,-1.00",0.06634521,True,Object3_1_5_0
718.30,False,40023,"0.31,1.62,-1.11","-0.06,0.00,1.00","0.16,1.61,1.59","0.15,0.22,-0.96",0.05010986,True,Object3_1_5_0
718.37,False,40026,"0.31,1.62,-1.11","-0.05,0.01,1.00","0.19,1.63,1.59","-0.22,0.00,-0.98",0.1241455,True,Quad
718.43,False,40029,"0.31,1.62,-1.11","-0.06,0.01,1.00","0.15,1.64,1.60","0.00,0.00,-1.00",0.06103516,True,Cell(Clone)
718.49,False,40033,"0.32,1.62,-1.11","-0.13,0.01,0.99","-0.02,1.65,1.59","-0.14,-0.07,-0.99",0.06402588,True,Cube
718.55,False,40035,"0.32,1.62,-1.11","-0.13,0.01,0.99","-0.02,1.65,1.59","-0.17,-0.04,-0.98",0.05273438,True,Cube
718.60,False,40038,"0.32,1.62,-1.10","-0.13,0.01,0.99","-0.02,1.65,1.59","-0.23,-0.09,-0.97",0.1032715,True,Cube
718.65,False,40041,"0.32,1.62,-1.10","-0.13,0.01,0.99","-0.02,1.65,1.59","-0.27,-0.16,-0.95",0.1557617,True,Cube
718.71,False,40045,"0.32,1.62,-1.10","-0.13,0.01,0.99","-0.02,1.65,1.59","-0.11,-0.03,-0.99",0.2164917,True,Cube
718.76,False,40048,"0.32,1.62,-1.10","-0.12,0.01,0.99","-0.01,1.65,1.59","0.01,0.01,-1.00",0.2666626,True,Cube
718.81,False,40051,"0.32,1.62,-1.10","-0.11,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",0.3169556,True,Quad
718.88,False,40053,"0.32,1.62,-1.10","-0.11,0.00,0.99","0.02,1.62,1.59","0.08,0.00,-1.00",0.06622314,True,Quad
718.93,False,40056,"0.32,1.62,-1.10","-0.11,0.00,0.99","0.05,1.63,1.59","-0.28,-0.12,-0.95",0.116394,True,Cylinder
718.98,False,40059,"0.32,1.62,-1.10","-0.10,0.00,0.99","0.05,1.63,1.59","-0.20,-0.17,-0.96",0.05126953,True,Cylinder
719.05,False,40063,"0.32,1.62,-1.10","-0.11,0.01,0.99","0.05,1.63,1.59","-0.23,0.00,-0.97",0.1185913,True,Cylinder
719.10,False,40065,"0.31,1.62,-1.10","-0.11,0.01,0.99","0.05,1.64,1.59","-0.30,0.23,-0.93",0.1691895,True,Cylinder
719.16,False,40069,"0.31,1.62,-1.10","-0.10,0.01,0.99","0.05,1.64,1.59","-0.28,0.25,-0.93",0.2344971,True,Cylinder
719.23,False,40073,"0.31,1.62,-1.10","-0.11,0.01,0.99","0.05,1.63,1.59","-0.33,0.13,-0.94",0.3016357,True,Cylinder
719.29,False,40076,"0.31,1.62,-1.10","-0.11,0.01,0.99","0.05,1.63,1.59","-0.36,0.03,-0.93",0.3653564,True,Cylinder
719.36,False,40079,"0.31,1.62,-1.10","-0.10,0.01,0.99","0.05,1.63,1.59","-0.35,0.14,-0.93",0.4276123,True,Cylinder
719.41,False,40082,"0.31,1.62,-1.10","-0.10,0.01,0.99","0.05,1.63,1.59","-0.36,0.17,-0.91",0.484436,True,Cylinder
719.48,False,40086,"0.31,1.61,-1.10","-0.10,0.01,0.99","0.05,1.64,1.59","-0.31,0.20,-0.93",0.5498657,True,Cylinder
719.56,False,40090,"0.31,1.61,-1.10","-0.10,0.01,0.99","0.05,1.64,1.59","-0.20,0.22,-0.96",0.6278076,True,Cylinder
719.61,False,40094,"0.31,1.61,-1.10","-0.10,0.01,0.99","0.05,1.63,1.59","-0.21,0.13,-0.97",0.6829834,True,Cylinder
719.66,False,40097,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.59","-0.27,0.14,-0.95",0.7330933,True,Cylinder
719.71,False,40100,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.59","-0.30,0.03,-0.95",0.7835693,True,Cylinder
719.78,False,40104,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.59","-0.25,0.09,-0.96",0.8496094,True,Cylinder
719.85,False,40107,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.59","-0.19,0.14,-0.97",0.9257202,True,Cylinder
719.91,False,40110,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.59","-0.20,0.14,-0.97",0.9827881,True,Cylinder
719.97,False,40113,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.23,0.19,-0.96",1.040344,True,Cylinder
720.05,False,40116,"0.31,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.27,0.25,-0.93",1.118347,True,Cylinder
720.10,False,40119,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.21,0.26,-0.94",1.16864,True,Cylinder
720.15,False,40122,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.66,1.59","-0.25,-0.07,-0.97",1.218689,True,Object4_0_5_3
720.21,False,40126,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.13,0.22,-0.97",0.06555176,True,Cylinder
720.26,False,40129,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.05,0.22,-0.97",0.0501709,True,Cylinder
720.33,False,40132,"0.31,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.25,0.24,-0.94",0.1202393,True,Cylinder
720.40,False,40134,"0.31,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.28,0.23,-0.93",0.1850586,True,Cylinder
720.46,False,40138,"0.31,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.28,0.23,-0.93",0.2495117,True,Cylinder
720.53,False,40142,"0.31,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.30,0.20,-0.93",0.3156738,True,Cylinder
720.58,False,40145,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.20,0.19,-0.96",0.3657837,True,Cylinder
720.64,False,40148,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.13,0.21,-0.97",0.4255981,True,Cylinder
720.70,False,40152,"0.31,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.18,0.24,-0.95",0.484375,True,Cylinder
720.76,False,40156,"0.32,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.20,0.31,-0.93",0.5488281,True,Cylinder
720.82,False,40159,"0.32,1.62,-1.09","-0.10,0.01,0.99","0.05,1.66,1.59","-0.16,-0.05,-0.99",0.6094971,True,Object4_0_5_3
720.88,False,40162,"0.32,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.13,0.31,-0.94",0.06134033,True,Cylinder
720.95,False,40165,"0.32,1.61,-1.09","-0.10,0.01,0.99","0.05,1.64,1.59","-0.12,0.27,-0.96",0.06311035,True,Cylinder
721.00,False,40167,"0.32,1.61,-1.09","-0.10,0.01,0.99","0.05,1.63,1.58","-0.05,0.16,-0.99",0.1134644,True,Cylinder
721.06,False,40171,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.63,1.59","-0.26,0.15,-0.95",0.1802979,True,Cylinder
721.15,False,40175,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.03,1.64,1.59","-0.04,0.00,-1.00",0.2642822,True,Quad
721.20,False,40178,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.31,0.22,-0.93",0.05566406,True,Cylinder
721.26,False,40181,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.27,0.26,-0.93",0.06060791,True,Cylinder
721.31,False,40184,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.66,1.59","-0.27,-0.07,-0.96",0.1105957,True,Object4_0_5_3
721.38,False,40187,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.66,1.59","-0.22,-0.06,-0.97",0.06329346,True,Object4_0_5_3
721.43,False,40189,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.24,0.26,-0.93",0.1149292,True,Cylinder
721.49,False,40193,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.27,0.22,-0.94",0.06561279,True,Cylinder
721.54,False,40195,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.23,0.24,-0.94",0.116333,True,Cylinder
721.61,False,40199,"0.32,1.61,-1.09","-0.10,0.02,0.99","0.05,1.67,1.58","-0.24,-0.24,-0.94",0.1820679,True,Object4_0_5_3
721.68,False,40202,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.05,1.67,1.58","-0.25,-0.25,-0.94",0.06555176,True,Object4_0_5_3
721.73,False,40206,"0.32,1.61,-1.09","-0.10,0.02,0.99","0.05,1.67,1.58","-0.22,-0.22,-0.95",0.1176147,True,Object4_0_5_3
721.81,False,40210,"0.32,1.61,-1.09","-0.10,0.01,0.99","0.05,1.66,1.59","-0.19,-0.02,-0.98",0.1972046,True,Object4_0_5_3
721.88,False,40214,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.03,1.65,1.59","-0.02,0.00,-1.00",0.2675781,True,Quad
721.94,False,40217,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.03,1.65,1.59","0.00,0.00,-1.00",0.06219482,True,Quad
722.00,False,40221,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.03,1.65,1.59","0.00,0.00,-1.00",0.1239624,True,Quad
722.06,False,40225,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.03,1.66,1.59","0.00,0.00,-1.00",0.18396,True,Quad
722.13,False,40228,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.06,1.66,1.58","-0.49,0.00,-0.87",0.2501831,True,Object4_0_5_3
722.18,False,40231,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.66,1.59","-0.22,-0.02,-0.98",0.05078125,True,Object4_0_5_3
722.23,False,40233,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.02,1.65,1.59","0.11,0.00,-0.99",0.1028442,True,Quad
722.28,False,40236,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.02,1.65,1.59","0.02,0.00,-1.00",0.05169678,True,Quad
722.34,False,40240,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.00,0.01,-1.00",0.1131592,True,Quad
722.41,False,40242,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.06,0.01,-1.00",0.1776123,True,Quad
722.46,False,40245,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.10,0.09,-0.99",0.2307129,True,Quad
722.53,False,40248,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.03,1.65,1.59","0.00,0.00,-1.00",0.2993774,True,Quad
722.60,False,40252,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.03,1.66,1.59","-0.06,0.00,-1.00",0.06573486,True,Quad
722.65,False,40255,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.05,0.01,-1.00",0.1159668,True,Quad
722.71,False,40259,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.05,0.11,-0.99",0.06518555,True,Quad
722.77,False,40262,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.02,1.66,1.59","0.05,0.03,-1.00",0.1251221,True,Quad
722.83,False,40266,"0.32,1.61,-1.09","-0.11,0.01,0.99","0.05,1.64,1.59","-0.19,0.24,-0.95",0.1816406,True,Cylinder
722.91,False,40270,"0.32,1.62,-1.09","-0.11,0.02,0.99","0.05,1.67,1.59","-0.43,-0.10,-0.90",0.08074951,True,Object4_0_5_3
722.98,False,40273,"0.32,1.62,-1.09","-0.12,0.03,0.99","0.00,1.67,1.59","0.24,0.21,-0.95",0.06866455,True,Object1_0_5_2
723.03,False,40276,"0.32,1.62,-1.09","-0.12,0.03,0.99","0.00,1.67,1.59","0.09,0.29,-0.95",0.050354,True,Object1_0_5_2
723.08,False,40279,"0.32,1.62,-1.09","-0.12,0.03,0.99","0.00,1.67,1.59","0.09,0.30,-0.95",0.102356,True,Object1_0_5_2
723.14,False,40282,"0.32,1.62,-1.09","-0.12,0.03,0.99","0.00,1.67,1.59","0.15,0.22,-0.96",0.166748,True,Object1_0_5_2
723.20,False,40285,"0.32,1.62,-1.09","-0.12,0.02,0.99","0.00,1.67,1.59","0.21,0.04,-0.98",0.2186279,True,Object1_0_5_2
723.25,False,40288,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.00,1.67,1.59","0.34,0.00,-0.94",0.2687378,True,Object1_0_5_2
723.30,False,40290,"0.32,1.61,-1.09","-0.11,0.02,0.99","0.00,1.67,1.59","0.29,0.00,-0.96",0.324646,True,Object1_0_5_2
723.36,False,40293,"0.32,1.61,-1.09","-0.12,0.02,0.99","0.00,1.67,1.59","0.12,-0.02,-0.99",0.3842773,True,Object1_0_5_2
723.45,False,40296,"0.32,1.61,-1.09","-0.12,0.02,0.99","0.00,1.67,1.59","0.00,0.09,-1.00",0.4700928,True,Object1_0_5_2
723.52,False,40300,"0.32,1.62,-1.09","-0.12,0.03,0.99","-0.01,1.68,1.59","0.12,-0.01,-0.99",0.5402832,True,Object1_0_5_2
723.58,False,40304,"0.32,1.61,-1.09","-0.12,0.02,0.99","-0.01,1.68,1.59","0.12,-0.01,-0.99",0.6004028,True,Object1_0_5_2
723.64,False,40307,"0.32,1.61,-1.09","-0.12,0.02,0.99","0.00,1.67,1.59","0.05,0.01,-1.00",0.6592407,True,Object1_0_5_2
723.69,False,40311,"0.32,1.61,-1.08","-0.12,0.02,0.99","0.00,1.67,1.59","0.12,-0.02,-0.99",0.7169189,True,Object1_0_5_2
723.75,False,40314,"0.32,1.61,-1.08","-0.12,0.02,0.99","0.00,1.67,1.59","0.12,-0.02,-0.99",0.7678833,True,Object1_0_5_2
723.81,False,40318,"0.32,1.61,-1.08","-0.12,0.02,0.99","0.00,1.67,1.59","0.09,0.00,-1.00",0.8331299,True,Object1_0_5_2
723.87,False,40321,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.00,1.66,1.59","0.27,-0.13,-0.95",0.8954468,True,Object1_0_5_2
723.94,False,40325,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.63,1.59","0.00,0.00,-1.00",0.9599609,True,Quad
723.99,False,40329,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.63,1.59","0.00,0.00,-1.00",0.0567627,True,Quad
724.06,False,40333,"0.32,1.61,-1.08","-0.12,0.00,0.99","0.00,1.62,1.59","0.00,0.00,-1.00",0.1231689,True,Quad
724.11,False,40336,"0.32,1.61,-1.08","-0.12,0.00,0.99","0.01,1.62,1.59","0.00,0.00,-1.00",0.1740723,True,Quad
724.16,False,40338,"0.32,1.61,-1.08","-0.12,0.00,0.99","0.01,1.62,1.59","0.00,0.00,-1.00",0.2241211,True,Quad
724.21,False,40341,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.63,1.59","0.00,0.00,-1.00",0.274292,True,Quad
724.27,False,40344,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.63,1.59","0.00,0.00,-1.00",0.3319092,True,Quad
724.33,False,40348,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.63,1.59","0.00,0.00,-1.00",0.3922119,True,Quad
724.40,False,40351,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",0.4578857,True,Quad
724.45,False,40353,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.64,1.59","0.00,0.00,-1.00",0.512207,True,Quad
724.51,False,40357,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.64,1.59","0.00,0.00,-1.00",0.5736694,True,Quad
724.58,False,40361,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.63,1.59","0.05,0.00,-1.00",0.6412964,True,Quad
724.63,False,40363,"0.32,1.61,-1.08","-0.11,0.01,0.99","0.02,1.64,1.59","0.03,0.00,-1.00",0.6915894,True,Quad
724.68,False,40366,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.63,1.59","0.00,0.00,-1.00",0.7422485,True,Quad
724.73,False,40369,"0.32,1.61,-1.08","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",0.7925415,True,Quad
724.79,False,40372,"0.32,1.61,-1.07","-0.12,0.01,0.99","0.01,1.63,1.59","0.00,0.00,-1.00",0.8536377,True,Quad
724.84,False,40375,"0.32,1.61,-1.07","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",0.9070435,True,Quad
724.91,False,40378,"0.32,1.61,-1.07","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",0.970459,True,Quad
724.97,False,40381,"0.32,1.61,-1.07","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",1.031616,True,Quad
725.03,False,40384,"0.32,1.61,-1.07","-0.12,0.01,0.99","0.01,1.64,1.59","0.00,0.00,-1.00",1.090454,True,Quad
725.09,False,40387,"0.32,1.61,-1.07","-0.02,0.00,1.00","0.28,1.61,1.59","-0.21,0.00,-0.98",1.156982,False,Quad
725.16,False,40391,"0.31,1.61,-1.07","0.10,0.03,1.00","0.53,1.67,1.59","0.60,0.22,-0.77",0.06646729,False,Object1_3_5_3
725.22,False,40394,"0.31,1.61,-1.07","0.09,0.03,1.00","0.53,1.67,1.59","0.62,0.25,-0.75",0.06311035,True,Object1_3_5_3
725.28,False,40397,"0.31,1.61,-1.07","0.09,0.03,1.00","0.53,1.67,1.59","0.61,0.18,-0.78",0.1170044,True,Object1_3_5_3
725.33,False,40399,"0.32,1.62,-1.08","-0.07,-0.10,0.99","0.12,1.35,1.60","0.00,0.00,-1.00",0.1671753,False,Cell(Clone)
725.93,False,40433,"0.33,1.61,-1.07","-0.11,0.02,0.99","0.05,1.67,1.59","-0.39,-0.14,-0.91",0.5999756,False,Object4_0_5_3
725.99,False,40435,"0.33,1.61,-1.07","-0.11,0.01,0.99","0.03,1.65,1.59","0.00,0.00,-1.00",0.06463623,True,Quad
726.04,False,40438,"0.33,1.61,-1.07","-0.11,0.01,0.99","0.03,1.65,1.59","0.00,0.00,-1.00",0.05169678,True,Quad
726.09,False,40441,"0.33,1.61,-1.07","-0.11,0.02,0.99","0.03,1.65,1.59","-0.01,0.00,-1.00",0.1017456,True,Quad
726.16,False,40445,"0.33,1.61,-1.07","-0.11,0.02,0.99","0.03,1.66,1.59","-0.06,0.00,-1.00",0.1680908,True,Quad
726.21,False,40448,"0.32,1.61,-1.07","-0.11,0.02,0.99","0.03,1.65,1.59","-0.06,0.00,-1.00",0.2181396,True,Quad
726.27,False,40451,"0.32,1.61,-1.07","-0.11,0.02,0.99","0.03,1.65,1.59","-0.09,0.00,-1.00",0.2764282,True,Quad
726.33,False,40455,"0.32,1.61,-1.07","-0.11,0.02,0.99","0.03,1.66,1.59","-0.11,0.04,-0.99",0.336853,True,Quad
726.38,False,40458,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.03,1.66,1.59","-0.07,0.06,-1.00",0.3900757,True,Quad
726.44,False,40462,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.33,-0.20,-0.92",0.4516602,True,Object4_0_5_3
726.50,False,40465,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.22,-0.18,-0.96",0.05853271,True,Object4_0_5_3
726.56,False,40468,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.03,1.66,1.59","-0.07,0.10,-0.99",0.1188965,True,Quad
726.64,False,40472,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.02,1.66,1.59","0.09,0.08,-0.99",0.08129883,True,Quad
726.71,False,40475,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.02,1.66,1.59","0.11,0.07,-0.99",0.0637207,True,Quad
726.76,False,40478,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.03,1.66,1.59","-0.09,0.11,-0.99",0.119812,True,Quad
726.83,False,40482,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.36,-0.20,-0.91",0.06347656,True,Object4_0_5_3
726.89,False,40485,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.32,-0.19,-0.93",0.0668335,True,Object4_0_5_3
726.94,False,40488,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.06,1.66,1.58","-0.55,0.08,-0.83",0.1170044,True,Object4_0_5_3
727.02,False,40491,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.32,-0.20,-0.92",0.1928101,True,Object4_0_5_3
727.08,False,40494,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.05,1.67,1.58","-0.25,-0.25,-0.94",0.2507935,True,Object4_0_5_3
727.13,False,40497,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.06,1.66,1.58","-0.54,0.08,-0.84",0.302124,True,Object4_0_5_3
727.20,False,40501,"0.32,1.61,-1.06","-0.11,0.02,0.99","0.02,1.66,1.59","0.05,0.19,-0.98",0.3673706,True,Quad
